Venue,Latitude,Longitude,Venue Category,food_group
Chick-fil-A,38.773536,-77.1830657,Fast Food Restaurant,Fast Food
Dairy Queen,38.84766904092625,-77.11734205484385,Fast Food Restaurant,Fast Food
Wendy's,38.843201,-77.108834,Fast Food Restaurant,Fast Food
Dairy Queen,38.7733167,-77.134253,Fast Food Restaurant,Fast Food
Five Guys,38.82269045290433,-77.16136100286187,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.829124138308636,-77.18996840141773,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.78044977503831,-77.18979566836873,Fast Food Restaurant,Fast Food
Five Guys,38.846935017652726,-77.11809257812699,Fast Food Restaurant,Fast Food
KFC,38.85109459838231,-77.12658072941305,Fast Food Restaurant,Fast Food
Subway,38.77342043125814,-77.1343374092072,Fast Food Restaurant,Fast Food
Jimmy John's,38.80511907092214,-77.13305711746216,Fast Food Restaurant,Fast Food
Subway,38.81094507331385,-77.13363633676444,Fast Food Restaurant,Fast Food
Subway,38.808619929152115,-77.08673685034995,Fast Food Restaurant,Fast Food
Subway,38.81274256185293,-77.18450707365605,Fast Food Restaurant,Fast Food
Subway - Sky One,38.84504277529992,-77.11949080829937,Fast Food Restaurant,Fast Food
Subway,38.781264673995636,-77.1868957636409,Fast Food Restaurant,Fast Food
Dairy Queen,38.8311158,-77.1254146,Fast Food Restaurant,Fast Food
Subway,38.77370533263292,-77.08315854310605,Fast Food Restaurant,Fast Food
Subway,38.819881451508735,-77.14133235293566,Fast Food Restaurant,Fast Food
Subway,38.784950292902,-77.12251605368255,Fast Food Restaurant,Fast Food
Subway,38.831104946689116,-77.12561167175204,Fast Food Restaurant,Fast Food
Subway Restaurant,38.85443640937649,-77.13504672120672,Fast Food Restaurant,Fast Food
Subway,38.8293210092692,-77.11777221777369,Fast Food Restaurant,Fast Food
Subway,38.801129125117306,-77.18009568198029,Fast Food Restaurant,Fast Food
Subway,38.782493360724224,-77.1825273219308,Fast Food Restaurant,Fast Food
Subway,38.77286343286057,-77.18324193956664,Fast Food Restaurant,Fast Food
Wendy's,38.810712,-77.132601,Fast Food Restaurant,Fast Food
Subway,38.84758521340015,-77.11739698387869,Fast Food Restaurant,Fast Food
Taco Bell,38.84282874798853,-77.10817842258173,Fast Food Restaurant,Fast Food
KFC,38.817326238222215,-77.14175304413959,Fast Food Restaurant,Fast Food
Subway,38.83276649162294,-77.1913132098217,Fast Food Restaurant,Fast Food
McDonald's,38.819174260078995,-77.1442526578903,Fast Food Restaurant,Fast Food
Baja Fresh,38.80858,-77.08664499999999,Fast Food Restaurant,Fast Food
Taco Bell,38.8110993646152,-77.13233182454975,Fast Food Restaurant,Fast Food
Arby's,38.81899452054,-77.1426720328872,Fast Food Restaurant,Fast Food
Subway,38.79905969788639,-77.16273648710249,Fast Food Restaurant,Fast Food
Subway,38.82857863521954,-77.09232250731759,Fast Food Restaurant,Fast Food
Burger King,38.796446100000004,-77.1852455,Fast Food Restaurant,Fast Food
Pollo Campero,38.848728,-77.133992,Fast Food Restaurant,Fast Food
Quiznos,38.83379,-77.189167,Fast Food Restaurant,Fast Food
Taco Bell,38.814207685013656,-77.13470207991263,Fast Food Restaurant,Fast Food
Subway,38.84113956375846,-77.08815162374528,Fast Food Restaurant,Fast Food
KFC,38.831988804680336,-77.20306619510649,Fast Food Restaurant,Fast Food
California Tortilla,38.828746388366596,-77.09206563246131,Fast Food Restaurant,Fast Food
Subway,38.81316165307205,-77.1113077143807,Fast Food Restaurant,Fast Food
Subway,38.836473834073495,-77.15500377554798,Fast Food Restaurant,Fast Food
Burger King,38.81432,-77.13364200000001,Fast Food Restaurant,Fast Food
Crossroads Grill,38.849139,-77.133705,Fast Food Restaurant,Fast Food
Chik-Fil-A,38.78571509387209,-77.18034839514834,Fast Food Restaurant,Fast Food
Takeout Taxi - Baileys Crossroads,38.852444,-77.12468299999999,Fast Food Restaurant,Fast Food
Taco Bell,38.83200456064651,-77.20305732926505,Fast Food Restaurant,Fast Food
Chick-fil-A,38.7981549,-77.31702390000001,Fast Food Restaurant,Fast Food
Five Guys,38.8536722291583,-77.321785178151,Fast Food Restaurant,Fast Food
Chick-fil-A,38.831526000000004,-77.309264,Fast Food Restaurant,Fast Food
Five Guys,38.79887532537117,-77.31927662209782,Fast Food Restaurant,Fast Food
Wendy's,38.78732766859391,-77.29980997276465,Fast Food Restaurant,Fast Food
Anita's New Mexican Style Mexican Food,38.854311480919215,-77.31966905849009,Fast Food Restaurant,Fast Food
Dairy Queen,38.787981574246665,-77.30152934789658,Fast Food Restaurant,Fast Food
Kung Fu Tea,38.77833753687971,-77.27338754968548,Fast Food Restaurant,Fast Food
Wendy's,38.82623786835037,-77.31513045270731,Fast Food Restaurant,Fast Food
Subway,38.8268068,-77.3096186,Fast Food Restaurant,Fast Food
Taco Bell,38.800178406727035,-77.32338386424935,Fast Food Restaurant,Fast Food
Subway,38.780879545036925,-77.23540776416172,Fast Food Restaurant,Fast Food
Subway,38.777023847519494,-77.26588027644203,Fast Food Restaurant,Fast Food
Subway,38.79975477916656,-77.31900014211341,Fast Food Restaurant,Fast Food
Subway,38.846046,-77.30352099999999,Fast Food Restaurant,Fast Food
Subway,38.81721811483188,-77.27624561038834,Fast Food Restaurant,Fast Food
Subway,38.80963614107199,-77.25401888338287,Fast Food Restaurant,Fast Food
Elevation Burger,38.84312048068023,-77.27283308082008,Fast Food Restaurant,Fast Food
Dairy Queen,38.80925429999999,-77.2224692,Fast Food Restaurant,Fast Food
Subway,38.84270123646943,-77.27065137294477,Fast Food Restaurant,Fast Food
McDonald's,38.84361845487411,-77.27231606841087,Fast Food Restaurant,Fast Food
Taco Bell,38.83156307986784,-77.30854961313449,Fast Food Restaurant,Fast Food
Taco bell,38.817645318197364,-77.32046471877592,Fast Food Restaurant,Fast Food
Taco Bell,38.811595313582465,-77.27081309573519,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.78041639080729,-77.23285611573688,Fast Food Restaurant,Fast Food
KFC,38.79472810396903,-77.27087794477461,Fast Food Restaurant,Fast Food
McDonald's,38.817285075586966,-77.27572678080993,Fast Food Restaurant,Fast Food
McDonald's,38.77724614512353,-77.27474145967791,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.841264,-77.27184100000001,Fast Food Restaurant,Fast Food
Arby's,38.845134,-77.30457,Fast Food Restaurant,Fast Food
Garbanzo Mediterranean Grill,38.829983,-77.30719,Fast Food Restaurant,Fast Food
Subway,38.82487868035415,-77.21401986539631,Fast Food Restaurant,Fast Food
Burger King,38.789126,-77.298885,Fast Food Restaurant,Fast Food
Lebanese Bistro,38.7948817257511,-77.27100388799377,Fast Food Restaurant,Fast Food
Burger King,38.830016,-77.307486,Fast Food Restaurant,Fast Food
Burger King,38.77696587140315,-77.26586669683456,Fast Food Restaurant,Fast Food
Burger King,38.85342177191196,-77.31904685497284,Fast Food Restaurant,Fast Food
Five Guys,38.83702503120536,-77.43434887871699,Fast Food Restaurant,Fast Food
Dairy Queen,38.8362729153647,-77.42598652839659,Fast Food Restaurant,Fast Food
Dairy Queen,38.85324631422912,-77.33423084020616,Fast Food Restaurant,Fast Food
Wendy's,38.836545388178614,-77.4312047735657,Fast Food Restaurant,Fast Food
Subway,38.83440825102258,-77.41314080260805,Fast Food Restaurant,Fast Food
Subway,38.85556596344209,-77.33584776347449,Fast Food Restaurant,Fast Food
Subway,38.781721648516616,-77.4496927465634,Fast Food Restaurant,Fast Food
Jimmy John's Gourmet Sandwiches,38.853162,-77.327337,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.832859,-77.412674,Fast Food Restaurant,Fast Food
Wendy's,38.85552040575944,-77.33293227393915,Fast Food Restaurant,Fast Food
McDonald's,38.83449700275398,-77.43281677365303,Fast Food Restaurant,Fast Food
McDonald's,38.854229080553814,-77.33313784003258,Fast Food Restaurant,Fast Food
Subway,38.847162975348546,-77.3727334915403,Fast Food Restaurant,Fast Food
Subway,38.83622010769561,-77.43728010377436,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.83620300000001,-77.438186,Fast Food Restaurant,Fast Food
Subway,38.85420294431106,-77.39656555544451,Fast Food Restaurant,Fast Food
KFC,38.8328908751714,-77.41261561924685,Fast Food Restaurant,Fast Food
Burger King,38.835108856408226,-77.4314954957008,Fast Food Restaurant,Fast Food
Subway,38.75929355248754,-76.80721973163202,Fast Food Restaurant,Fast Food
McDonald's,38.760582917508714,-76.80714190006256,Fast Food Restaurant,Fast Food
Chick-fil-A,38.769552000000004,-76.88932700000001,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.76941711012741,-76.88394610795247,Fast Food Restaurant,Fast Food
Subway,38.766906985934426,-76.89180912879509,Fast Food Restaurant,Fast Food
Arby's,38.7716828610454,-76.88725010313641,Fast Food Restaurant,Fast Food
Taco Bell,38.735083006725546,-76.89144261008343,Fast Food Restaurant,Fast Food
Wendy's,38.767626140187616,-76.8874774166261,Fast Food Restaurant,Fast Food
McDonald's,38.76663860765161,-76.8863381445408,Fast Food Restaurant,Fast Food
McDonald's,38.772290999999996,-76.889572,Fast Food Restaurant,Fast Food
Checkers,38.7695873157615,-76.88310340046887,Fast Food Restaurant,Fast Food
Legacy Carryout & Catering,38.742399,-76.999365,Fast Food Restaurant,Fast Food
Subway,38.725807470571,-76.993443510416,Fast Food Restaurant,Fast Food
KFC,38.75727008853774,-76.99498289896269,Fast Food Restaurant,Fast Food
McDonald's,38.75712259627017,-76.99437801892145,Fast Food Restaurant,Fast Food
America's Best Wings,38.72532,-76.992379,Fast Food Restaurant,Fast Food
McDonald's,38.72571218398361,-76.99106901884085,Fast Food Restaurant,Fast Food
Wendy's,38.72669880255594,-76.99092954397202,Fast Food Restaurant,Fast Food
Taco Bell,38.757199739540994,-76.99484661529848,Fast Food Restaurant,Fast Food
Taco Bell,38.759738713171465,-77.08450368351751,Fast Food Restaurant,Fast Food
Five Guys,38.75028071936181,-77.08350137719188,Fast Food Restaurant,Fast Food
Subway,38.72450989810597,-77.15030507611495,Fast Food Restaurant,Fast Food
Roy Rogers,38.71748970973435,-77.13242115271568,Fast Food Restaurant,Fast Food
Roy Rogers,38.764941,-77.152675,Fast Food Restaurant,Fast Food
Subway,38.744001785259364,-77.08488283484952,Fast Food Restaurant,Fast Food
Subway,38.70575713088619,-77.14310523809814,Fast Food Restaurant,Fast Food
Popeyes Louisiana Kitchen,38.745238935136975,-77.0843204644264,Fast Food Restaurant,Fast Food
Subway,38.771137105143204,-77.1769611102073,Fast Food Restaurant,Fast Food
Subway,38.75361221860264,-77.14075699636459,Fast Food Restaurant,Fast Food
Jimmy John's,38.76522236654247,-77.15324311661972,Fast Food Restaurant,Fast Food
Subway,38.721371925089095,-77.1259750256122,Fast Food Restaurant,Fast Food
Charleys Philly Steaks,38.724371000000005,-77.150813,Fast Food Restaurant,Fast Food
Arby's,38.7206047,-77.1522423,Fast Food Restaurant,Fast Food
Baja Fresh,38.766504,-77.154376,Fast Food Restaurant,Fast Food
Boston Market,38.77212854428763,-77.08213725689347,Fast Food Restaurant,Fast Food
McDonald's,38.739329191261504,-77.1925651019274,Fast Food Restaurant,Fast Food
McDonald's,38.753296999999996,-77.14120799999999,Fast Food Restaurant,Fast Food
Taco Bell,38.72297119891125,-77.12143540360002,Fast Food Restaurant,Fast Food
Dairy Queen,38.73996182938758,-77.1654601303635,Fast Food Restaurant,Fast Food
Taco Bell,38.772000595226544,-77.13647496263475,Fast Food Restaurant,Fast Food
Taco Bell,38.739137973447036,-77.19100678510172,Fast Food Restaurant,Fast Food
Subway,38.74883716639943,-77.18669276586661,Fast Food Restaurant,Fast Food
Burger King,38.7243583076924,-77.1502339839936,Fast Food Restaurant,Fast Food
McDonald's,38.7694692,-77.13593780000001,Fast Food Restaurant,Fast Food
McDonald's,38.74372445785257,-77.08748102188109,Fast Food Restaurant,Fast Food
Subway,38.6965335,-77.144711,Fast Food Restaurant,Fast Food
McDonald's,38.75128547923378,-77.08383842373223,Fast Food Restaurant,Fast Food
Burger King,38.771618100000005,-77.13628709999999,Fast Food Restaurant,Fast Food
Cafe 95,38.7272544866514,-77.19120332176331,Fast Food Restaurant,Fast Food
E.E.A.T. Corp.,38.71357869590015,-77.19149976968765,Fast Food Restaurant,Fast Food
Blimpie,38.747762,-77.083128,Fast Food Restaurant,Fast Food
Jerry's Subs and Pizza,38.768320586969146,-77.14945424850691,Fast Food Restaurant,Fast Food
Philly Connection,38.765261491015664,-77.15327133655043,Fast Food Restaurant,Fast Food
Roy Rogers,38.71750846125117,-77.13241120693044,Fast Food Restaurant,Fast Food
Taco Bell,38.72193501415833,-77.14949767923831,Fast Food Restaurant,Fast Food
Wendy's,38.7379691420154,-77.18791633844377,Fast Food Restaurant,Fast Food
Wendy's,38.72147783484443,-77.12451159954065,Fast Food Restaurant,Fast Food
Burger King,38.695805843256295,-77.14499294757844,Fast Food Restaurant,Fast Food
KFC,38.7531013758416,-77.08281198222636,Fast Food Restaurant,Fast Food
KFC/Taco Bell,38.77191999104733,-77.13640487065386,Fast Food Restaurant,Fast Food
Five Guys,38.714477898097506,-77.26276160121779,Fast Food Restaurant,Fast Food
Subway,38.75181866975435,-77.26418795444556,Fast Food Restaurant,Fast Food
Quiznos,38.70201245476138,-77.22028933001184,Fast Food Restaurant,Fast Food
Subway,38.71323372133005,-77.21370868220902,Fast Food Restaurant,Fast Food
Subway,38.7276237280411,-77.25692839614716,Fast Food Restaurant,Fast Food
Subway,38.72766846830386,-77.25716833832591,Fast Food Restaurant,Fast Food
Subway,38.73918886269887,-77.21365760410994,Fast Food Restaurant,Fast Food
Dairy Queen,38.72754207337897,-77.25691884756083,Fast Food Restaurant,Fast Food
McDonald's,38.742716006446315,-77.21126272346739,Fast Food Restaurant,Fast Food
Burger King,38.7205655,-77.2106836,Fast Food Restaurant,Fast Food
Burger King,38.70554367816092,-77.22888976335521,Fast Food Restaurant,Fast Food
McDonald's,38.70461029730247,-77.2073449270556,Fast Food Restaurant,Fast Food
Red Robin Gourmet Burgers and Brews,38.74851228427782,-77.44917294614227,Fast Food Restaurant,Fast Food
Subway,38.75925207797759,-77.43567424821747,Fast Food Restaurant,Fast Food
McDonald's,38.7528617163119,-77.44856536388397,Fast Food Restaurant,Fast Food
Royal Farms,39.189039780955035,-76.79596869507532,Convenience Store,Convenience
7-Eleven,39.2279066501768,-76.8127772212028,Convenience Store,Convenience
7-Eleven,39.2365121098359,-76.79939568042751,Convenience Store,Convenience
Royal Farms,39.22661873200108,-76.81712694900665,Convenience Store,Convenience
Shell,39.215789192956244,-76.80453712854668,Convenience Store,Convenience
Circle K,39.2520494,-76.8165179,Convenience Store,Convenience
7-Eleven,39.188869663407004,-76.792639195919,Convenience Store,Convenience
Shell,39.25575585815519,-76.81932492191663,Convenience Store,Convenience
7-Eleven,39.2019706612205,-76.73488989472379,Convenience Store,Convenience
Shell,39.207099361011174,-76.72681455162946,Convenience Store,Convenience
Circle K,39.209317503157074,-76.80115186443061,Convenience Store,Convenience
Shell,39.20707944019643,-76.72655358910559,Convenience Store,Convenience
Shell,39.265453,-76.79064699999998,Convenience Store,Convenience
Twisted Cork,39.19122983569186,-76.7938958066892,Convenience Store,Convenience
On the run,39.23392425199801,-76.81430871040448,Convenience Store,Convenience
Yum Shoppe,39.25459117841775,-76.71094694109584,Convenience Store,Convenience
Catonsville Mercantile,39.2649658,-76.76768659999998,Convenience Store,Convenience
Walgreens,39.207394936836145,-76.7295871888437,Convenience Store,Convenience
Market Place,39.215739,-76.804445,Convenience Store,Convenience
Circle K,39.199523600000006,-76.8146551,Convenience Store,Convenience
RoFo,39.18904906487042,-76.79595010737066,Convenience Store,Convenience
Walgreens,39.20913542207926,-76.94105687976374,Convenience Store,Convenience
Walgreens,39.21997755731675,-76.83956377208233,Convenience Store,Convenience
Hickory Ridge Sunoco / Good To Go Markets / Hickory Ridge Automotive,39.19513906029931,-76.88194178950431,Convenience Store,Convenience
Shell,39.24248,-76.84054,Convenience Store,Convenience
7-Eleven,39.2280287,-76.85654699999999,Convenience Store,Convenience
Kkkklk,39.18885303399534,-76.85061234144709,Convenience Store,Convenience
SF Mini Market,39.20541331349988,-76.94266960522361,Convenience Store,Convenience
Quik Stop Food Mart,39.211278369535904,-76.8845476360218,Convenience Store,Convenience
Cradlrock Minimart,39.194043,-76.840781,Convenience Store,Convenience
Royal Farms,39.26456827993242,-76.98599281993916,Convenience Store,Convenience
Shell,39.26355282086256,-76.98673742483874,Convenience Store,Convenience
7-Eleven,39.187367,-77.18545,Convenience Store,Convenience
7-Eleven,39.2041385850093,-77.14015650180271,Convenience Store,Convenience
7-Eleven,39.192585,-77.24355,Convenience Store,Convenience
7-Eleven,39.229443,-77.251551,Convenience Store,Convenience
7-Eleven,39.2047048810513,-77.2438913583755,Convenience Store,Convenience
MOM's Organic Market,39.16945383117466,-76.78509655269377,Convenience Store,Convenience
Wawa,39.15398679393625,-76.74448323612847,Convenience Store,Convenience
7-Eleven,39.182974508921596,-76.76380679011349,Convenience Store,Convenience
7-Eleven,39.12065820000001,-76.826544,Convenience Store,Convenience
7-Eleven,39.130771814302,-76.7374084889888,Convenience Store,Convenience
Shell,39.14459957379332,-76.80866427480882,Convenience Store,Convenience
7-Eleven,39.158873163715796,-76.7143227159976,Convenience Store,Convenience
Shell,39.158972993055954,-76.71144872903824,Convenience Store,Convenience
Shell,39.11257970661181,-76.77647954164341,Convenience Store,Convenience
Fort Meade Shell,39.13059288162675,-76.73913314938545,Convenience Store,Convenience
Royal Farms,39.14560995598927,-76.80921033778445,Convenience Store,Convenience
Shell,39.13763645193344,-76.75222769379616,Convenience Store,Convenience
Dash In,39.158899,-76.711481,Convenience Store,Convenience
Koko's Deli & Liquor,39.17552450538553,-76.82966836852519,Convenience Store,Convenience
Tigermarket,39.13143,-76.819126,Convenience Store,Convenience
BP,39.16772332948091,-76.78313515627612,Convenience Store,Convenience
7-Eleven,39.1293767,-76.79350409999999,Convenience Store,Convenience
Shell,39.18279832354671,-76.82058197940151,Convenience Store,Convenience
Shell,39.17254689,-76.78476188,Convenience Store,Convenience
TravelCenters of America,39.166661659993856,-76.78264175707687,Convenience Store,Convenience
Shell,39.186031457318116,-76.8456861741298,Convenience Store,Convenience
Shell,39.11946878804793,-76.85181917413578,Convenience Store,Convenience
Shell,39.151345,-76.924181,Convenience Store,Convenience
Royal Farms,39.109631,-76.83697,Convenience Store,Convenience
Quick Stop,39.10685991674885,-76.85021252998884,Convenience Store,Convenience
High's Dairy Store -Fulton,39.15136521597143,-76.92409355161925,Convenience Store,Convenience
Urban Market,39.12145930680199,-76.84676151741671,Convenience Store,Convenience
Royal Farms,39.175863,-76.84415,Convenience Store,Convenience
Island Liquors,39.109303574588154,-76.83752488489522,Convenience Store,Convenience
The Hookah Shop,39.10853490795822,-76.85337781906128,Convenience Store,Convenience
7-Eleven,39.1105119,-76.9328399,Convenience Store,Convenience
7-Eleven,39.1497574,-77.013626,Convenience Store,Convenience
7-Eleven,39.1541812329351,-77.067574068908,Convenience Store,Convenience
7-Eleven,39.1110906570779,-76.99471950531,Convenience Store,Convenience
Shell,39.151909296004064,-77.06705269900624,Convenience Store,Convenience
Priti Beer & Wine,39.15252149105072,-77.066376,Convenience Store,Convenience
7-Eleven,39.11776125286,-77.1842001378536,Convenience Store,Convenience
7-Eleven,39.1455217426493,-77.14337147307559,Convenience Store,Convenience
7-Eleven,39.1278464160828,-77.183823287487,Convenience Store,Convenience
7-Eleven,39.10721953515464,-77.19045639038086,Convenience Store,Convenience
7-Eleven,39.164685708323866,-77.1819039732492,Convenience Store,Convenience
Shell,39.1139228,-77.186715,Convenience Store,Convenience
Shell,39.16682787014053,-77.15507268905634,Convenience Store,Convenience
7-Eleven,39.1156713637059,-77.1655392858156,Convenience Store,Convenience
7-Eleven,39.161295963917,-77.16312243604759,Convenience Store,Convenience
Shell,39.114007803996785,-77.16297445416794,Convenience Store,Convenience
7-Eleven,39.1061580613558,-77.1526452898979,Convenience Store,Convenience
Shell,39.14108741590969,-77.19324879351007,Convenience Store,Convenience
7-Eleven,39.1509031,-77.191513,Convenience Store,Convenience
Shell,39.1101349203469,-77.17457861616221,Convenience Store,Convenience
W Express,39.16793933719058,-77.17393091211581,Convenience Store,Convenience
Dash In,39.16682120000001,-77.1550469,Convenience Store,Convenience
Food Express,39.121938728002185,-77.1776078325329,Convenience Store,Convenience
3 Star Beer & Wine,39.16087144396771,-77.15949261947968,Convenience Store,Convenience
Beer Lotto Deli,39.117697,-77.183665,Convenience Store,Convenience
Mercado Latino,39.16071571613553,-77.1627470422402,Convenience Store,Convenience
Morazan Center Market,39.14243767118146,-77.19385372721085,Grocery Store,Convenience
Flower Hill Beer & Wine,39.157507254181155,-77.16193613701442,Convenience Store,Convenience
Cash depot,39.142355918884284,-77.19641625881195,Convenience Store,Convenience
Shell,39.10599372851157,-77.15151698226967,Convenience Store,Convenience
CVS Pharmacy,39.176987,-77.2692,Convenience Store,Convenience
7-Eleven,39.1753206,-77.271059,Convenience Store,Convenience
7-Eleven,39.146499,-77.203887,Convenience Store,Convenience
7-Eleven,39.1630887502442,-77.22652941942209,Convenience Store,Convenience
7-Eleven,39.173417539996855,-77.25768611068048,Convenience Store,Convenience
7-Eleven,39.1567669,-77.2659748,Convenience Store,Convenience
7-Eleven,39.172262599999996,-77.2059265,Convenience Store,Convenience
7-Eleven,39.162368146175105,-77.28076636791229,Convenience Store,Convenience
7-Eleven,39.1786553230364,-77.2702896595001,Convenience Store,Convenience
7-Eleven,39.179967282514,-77.262165248394,Convenience Store,Convenience
CVS pharmacy,39.18175552569429,-77.23792524098901,Convenience Store,Convenience
Shell,39.148157324341895,-77.20617279410362,Convenience Store,Convenience
Shell,39.14193964238289,-77.22154051065445,Convenience Store,Convenience
Shell,39.17304572854947,-77.20395288433343,Convenience Store,Convenience
7-Eleven,39.178590219299906,-77.2391392791294,Convenience Store,Convenience
Shell,39.17733086367512,-77.27013543248177,Convenience Store,Convenience
7-Eleven,39.123374857836204,-77.2335675358772,Convenience Store,Convenience
Boyds Country Store,39.184711,-77.314391,Convenience Store,Convenience
Services Unlimited,39.153594,-77.204181,Convenience Store,Convenience
Choice Market,39.16308,-77.20514399999998,Convenience Store,Convenience
Walgreens,39.181740455432774,-77.26222581388339,Convenience Store,Convenience
Circle K,39.1809928,-77.2616182,Convenience Store,Convenience
Dollar & More,39.127982,-77.20529300000003,Convenience Store,Convenience
Chennai Spices,39.144354,-77.219421,Convenience Store,Convenience
Megamart International food,39.14659530267758,-77.20334865507479,Convenience Store,Convenience
Shell,39.14550521103824,-77.21956391757442,Convenience Store,Convenience
Washingtonian Express,39.11680660463061,-77.205985510257,Convenience Store,Convenience
Shell,39.11740767519649,-77.25232401676584,Convenience Store,Convenience
Royal Farms,39.100672562028116,-76.72006247438853,Convenience Store,Convenience
BP,39.09936639924484,-76.81081430481387,Convenience Store,Convenience
7-Eleven,39.0981099049018,-76.8099971115589,Convenience Store,Convenience
Route 198 Shell,39.100691218149755,-76.81563310325151,Convenience Store,Convenience
Lee's Market,39.08837331223896,-76.82388939366842,Convenience Store,Convenience
Wawa,39.027344,-76.917137,Convenience Store,Convenience
7-Eleven,39.0933982660909,-76.8423342639349,Convenience Store,Convenience
Walgreens,39.0987958,-76.84837850000001,Convenience Store,Convenience
Royal Farms # 244,39.080726,-76.887519,Convenience Store,Convenience
7-Eleven,39.1021076634872,-76.8565267324447,Convenience Store,Convenience
7-Eleven,39.0832532,-76.86239859999999,Convenience Store,Convenience
Shell,39.06327573141207,-76.83871954679489,Convenience Store,Convenience
7-Eleven,39.0844047,-76.9520945,Convenience Store,Convenience
7-Eleven,39.0486409622574,-76.9170539562946,Convenience Store,Convenience
7 Eleven,39.093403,-76.842348,Convenience Store,Convenience
7-Eleven,39.0557926210058,-76.8371731961225,Convenience Store,Convenience
7-Eleven,39.040869621999285,-76.90503180027001,Convenience Store,Convenience
7-Eleven,39.0440142380095,-76.9516941905021,Convenience Store,Convenience
Shell,39.03350549561714,-76.9098387473332,Convenience Store,Convenience
7-Eleven,39.02885866510071,-76.9169041755526,Convenience Store,Convenience
Shell,39.074025306898335,-76.84849083423616,Convenience Store,Convenience
Shell,39.02185311915924,-76.92439466714859,Convenience Store,Convenience
BP,39.07905731678026,-76.86540133840221,Convenience Store,Convenience
Shell,39.0291669628541,-76.91630110144615,Convenience Store,Convenience
Shell,39.099807616600735,-76.90256416797638,Convenience Store,Convenience
Dash In,39.0998007,-76.9025563,Convenience Store,Convenience
Walgreens,39.028184851000574,-76.91852024419264,Convenience Store,Convenience
24/7 Convenience,39.1037754420879,-76.87196377451495,Convenience Store,Convenience
Walgreens,39.064054,-76.838788,Convenience Store,Convenience
Calverton Liquors,39.048529,-76.937394,Convenience Store,Convenience
Laurel Food Mart,39.09538976627528,-76.848089565829,Convenience Store,Convenience
Shell,39.098579921014526,-76.84971742456912,Convenience Store,Convenience
Shell,39.10180080662174,-76.85863761660805,Convenience Store,Convenience
7-Eleven,39.0928653911457,-77.0459738373756,Convenience Store,Convenience
7-Eleven,39.0430153506437,-77.0474591106176,Convenience Store,Convenience
7-Eleven,39.0347424788904,-77.0716385543346,Convenience Store,Convenience
7-Eleven,39.0419369392042,-77.05223500728779,Convenience Store,Convenience
7-Eleven,39.02924421020089,-77.07496108742359,Convenience Store,Convenience
7-Eleven,39.0398758984029,-76.98927596211429,Convenience Store,Convenience
7-Eleven,39.0759659195463,-77.001345823528,Convenience Store,Convenience
7-Eleven,39.056600674885104,-76.96537882089609,Convenience Store,Convenience
7-Eleven,39.023218010668394,-76.9776660203933,Convenience Store,Convenience
Shell,39.08044470057178,-77.07988902926445,Convenience Store,Convenience
7-Eleven,39.0610646,-77.05177859999999,Convenience Store,Convenience
7-Eleven,39.0279505,-77.0769564,Convenience Store,Convenience
BP,39.02302452851122,-76.9786428839337,Convenience Store,Convenience
Shell,39.022960144566326,-76.9776947292783,Convenience Store,Convenience
7-Eleven,39.085330169435295,-77.07772046327591,Convenience Store,Convenience
Shell,39.02781489185208,-77.07620373420541,Convenience Store,Convenience
Shell,39.042839,-77.052488,Convenience Store,Convenience
Shell,39.038933202198685,-76.99090674519539,Convenience Store,Convenience
Newsstand,39.036858,-77.054096,Convenience Store,Convenience
Spicy Mart,39.064064,-76.964923,Convenience Store,Convenience
Dash In,39.04284504582,-77.05246145641445,Convenience Store,Convenience
Walgreens,39.088658041949365,-77.15191923896788,Convenience Store,Convenience
7-Eleven,39.0582919,-77.1243818,Convenience Store,Convenience
7-Eleven,39.0605195,-77.123425,Convenience Store,Convenience
7-Eleven,39.0530535784263,-77.1075788140296,Convenience Store,Convenience
CVS pharmacy,39.04288774069418,-77.11162435565825,Convenience Store,Convenience
7-Eleven,39.0939426778275,-77.1527606248855,Convenience Store,Convenience
7-Eleven,39.07667,-77.1412087,Convenience Store,Convenience
Shell,39.087502074122206,-77.15350272762723,Convenience Store,Convenience
7-Eleven,39.0442475,-77.1106334,Convenience Store,Convenience
Colonial Shell,39.05746227,-77.08058075,Convenience Store,Convenience
Shell,39.02314716198658,-77.14924961328506,Convenience Store,Convenience
7-Eleven,39.0848835893791,-77.135194838047,Convenience Store,Convenience
7-Eleven,39.0740746570371,-77.11515551806309,Convenience Store,Convenience
Shell,39.05812017027142,-77.12034047046474,Convenience Store,Convenience
Shell,39.080528,-77.081017,Convenience Store,Convenience
7-Eleven,39.04633172729,-77.1131336688995,Convenience Store,Convenience
Shell,39.07480358,-77.11445177,Convenience Store,Convenience
ICE2U,39.084575,-77.15046600000002,Convenience Store,Convenience
Las Americas International Market,39.076985066666666,-77.14106855,Convenience Store,Convenience
